 Environment Timesteps   Return Mean   Return Std
                176000   6710.271000  1286.094505
                177000   6785.866000  1290.120574
                178000   6863.068833  1273.838261
                179000   6944.245333  1239.481874
                180000   7026.253333  1180.499392
                181000   7069.785500  1166.016533
                182000   7127.307667  1192.115985
                183000   7168.656667  1172.976351
                184000   7248.083333  1130.189662
                185000   7282.858167  1108.408944
                186000   7323.679667  1091.375611
                187000   7371.802333  1112.668881
                188000   7399.847167  1095.919285
                189000   7423.668833  1057.301516
                190000   7469.641333  1030.608687
                191000   7515.171167   993.856829
                192000   7574.008333   951.374081
                193000   7666.449000   876.257457
                194000   7764.261333   796.328372
                195000   7858.552500   741.127039
                196000   7932.342333   685.373321
                197000   8002.447167   682.616856
                198000   8029.659000   666.466155
                199000   8081.354667   654.726592
                200000   8112.028333   649.656399
                201000   8149.792500   638.873497
                202000   8189.996833   635.588666
                203000   8251.102667   629.284684
                204000   8303.750167   626.093374
                205000   8358.538833   633.643012
                206000   8406.064000   636.898267
                207000   8443.938167   616.573145
                208000   8491.440000   620.897379
                209000   8567.253333   645.975235
                210000   8591.131667   648.392120
                211000   8599.033667   654.148532
                212000   8640.056833   677.821478
                213000   8655.177833   702.968653
                214000   8674.409667   693.220845
                215000   8714.619333   675.545884
                216000   8762.575167   670.501470
                217000   8786.409000   660.820931
                218000   8814.116167   639.791790
                219000   8849.061500   643.155912
                220000   8919.424000   620.080753
                221000   8950.793833   609.575608
                222000   8981.662833   594.762368
                223000   8987.277500   593.415756
                224000   8991.924167   594.266357
                225000   8979.958500   631.744223
                226000   8954.467167   631.825733
                227000   8983.483833   608.508092
                228000   9004.211833   593.114016
                229000   9019.581667   571.110978
                230000   9028.161333   566.304720
                231000   9073.536000   566.649374
                232000   9111.393000   547.752886
                233000   9159.325500   537.836871
                234000   9170.102667   567.528433
                235000   9199.487333   561.986907
                236000   9226.662333   568.542635
                237000   9256.068833   590.724828
                238000   9265.347500   589.244069
                239000   9272.582500   579.826363
                240000   9279.933333   588.978970
                241000   9300.352000   601.252362
                242000   9314.056833   593.586040
                243000   9298.918000   607.640359
                244000   9317.634833   603.886335
                245000   9356.466667   542.460563
                246000   9331.102167   567.729913
                247000   9310.699500   580.008569
                248000   9329.697667   579.455650
                249000   9247.039333   699.127076
                250000   9258.364000   698.189636
                251000   9292.802000   701.177679
                252000   9313.768833   684.823932
                253000   9330.921167   672.893865
                254000   9366.337833   651.056014
                255000   9375.767833   663.285742
                256000   9387.489000   660.456376
                257000   9399.194167   648.769927
                258000   9414.136167   669.213545
