 Environment Timesteps   Return Mean   Return Std
                180000   4419.446833  2858.762674
                181000   4548.405667  2741.478013
                182000   4693.106833  2659.452844
                183000   4798.564167  2578.602742
                184000   4877.658500  2494.169328
                185000   5009.459500  2421.544474
                186000   5153.444333  2329.170794
                187000   5217.297500  2230.600102
                188000   5411.867667  2143.651577
                189000   5526.281000  2063.105946
                190000   5754.616333  1943.890942
                191000   5936.388667  1837.274430
                192000   6138.477500  1713.071021
                193000   6338.932500  1589.811106
                194000   6392.478667  1610.791464
                195000   6593.309000  1503.843059
                196000   6815.346500  1382.940220
                197000   7005.923333  1285.722674
                198000   7043.731833  1260.854787
                199000   7146.209833  1195.625172
                200000   7278.629500  1058.484768
                201000   7266.212333  1076.605729
                202000   7270.958500  1112.213177
                203000   7284.082500  1149.936453
                204000   7301.333000  1237.510816
                205000   7299.051833  1306.853401
                206000   7285.478167  1345.018630
                207000   7344.441667  1391.496763
                208000   7357.613667  1419.632339
                209000   7361.709167  1437.038080
                210000   7383.668167  1447.738712
                211000   7350.392667  1480.353669
                212000   7373.666000  1490.191873
                213000   7379.962167  1508.108272
                214000   7414.196500  1483.201123
                215000   7375.176167  1552.302689
                216000   7383.405000  1553.436493
                217000   7396.874167  1554.429716
                218000   7441.993000  1530.413064
                219000   7415.827167  1551.194451
                220000   7330.204333  1643.911750
                221000   7317.063500  1719.491008
                222000   7295.393500  1761.060098
                223000   7195.545167  1832.677995
                224000   7097.836333  1876.641703
                225000   7039.897000  1936.555153
                226000   6976.126333  2017.747897
                227000   6879.232833  2071.682531
                228000   6811.564667  2121.348465
                229000   6775.838167  2117.847397
                230000   6687.142500  2173.829081
                231000   6669.150833  2178.895228
                232000   6567.740500  2223.723621
                233000   6349.738000  2177.202352
                234000   6281.667167  2235.004827
                235000   6162.032500  2196.206115
                236000   6027.620833  2258.446441
                237000   5886.023000  2300.924440
                238000   5799.372500  2289.160151
                239000   5730.899000  2290.348577
                240000   5704.258000  2270.536693
                241000   5730.449333  2280.943332
                242000   5618.697500  2313.572646
                243000   5667.378500  2335.219778
                244000   5694.339833  2323.937482
                245000   5713.281000  2326.629775
                246000   5698.406500  2341.179159
                247000   5725.214167  2372.375873
                248000   5696.285833  2443.451746
                249000   5626.625333  2574.534220
                250000   5691.450167  2531.427801
                251000   5809.406167  2457.541126
                252000   5912.466333  2421.977718
                253000   6145.152833  2447.424132
                254000   6227.440000  2391.523045
                255000   6458.622167  2331.930681
                256000   6681.974833  2238.345419
                257000   6907.902167  2151.555616
                258000   7093.745500  2088.691926
                259000   7306.891000  1973.095686
                260000   7332.357833  2034.473051
                261000   7469.306333  1896.919875
                262000   7616.891667  1923.688714
                263000   7621.202333  1950.102367
                264000   7665.338167  2013.735404
                265000   7676.835667  2033.727348
                266000   7805.805167  1948.788320
                267000   7943.922667  1819.028626
                268000   8057.126833  1675.088882
                269000   8107.707167  1626.623152
                270000   8111.601000  1677.482491
                271000   8053.115333  1775.887484
                272000   7991.579000  1810.958419
                273000   7966.485500  1873.830022
                274000   8031.413167  1853.849850
                275000   8034.743000  1860.919585
                276000   8034.484833  1868.773401
                277000   7898.370167  2061.924777
                278000   7874.581333  2108.110738
                279000   7883.017833  2097.256777
                280000   8064.152667  1945.835234
                281000   8076.892833  1959.453765
                282000   8214.459500  1787.881035
                283000   8358.077833  1628.558672
                284000   8491.119833  1489.729063
                285000   8617.188500  1337.749746
                286000   8686.418000  1285.432730
                287000   8712.006833  1271.465337
                288000   8766.258333  1273.205576
                289000   8918.347500  1153.642002
                290000   9031.128667  1070.768616
                291000   9126.459833   981.786316
                292000   9254.390000   910.828333
                293000   9327.560500   834.782333
                294000   9344.234667   814.533502
                295000   9373.015000   798.077454
                296000   9387.707833   802.082137
                297000   9522.696167   606.715924
                298000   9608.966333   535.256119
                299000   9441.403000   753.574236
                300000   9262.666500   960.657713
                301000   9264.652833   968.740361
                302000   9162.661000  1106.804426
                303000   9029.158500  1246.277000
                304000   8939.917000  1367.924389
                305000   8831.855667  1516.205140
                306000   8710.211667  1683.494749
                307000   8593.570333  1850.256019
                308000   8477.590333  1996.313743
                309000   8354.524333  2161.119223
                310000   8324.785500  2157.677528
                311000   8324.302333  2152.427208
                312000   8321.135167  2178.322783
                313000   8268.950167  2277.171225
                314000   8251.503167  2278.382047
                315000   8236.788167  2284.901592
                316000   8170.368667  2328.079365
                317000   8193.528667  2312.176401
                318000   8071.940333  2439.441559
                319000   8176.063000  2356.647978
                320000   8170.328667  2351.694697
                321000   8163.211833  2345.144895
                322000   8208.210833  2265.441354
                323000   8304.869500  2165.861075
                324000   8419.583667  2012.477796
                325000   8558.572167  1841.848655
                326000   8687.170167  1670.198130
                327000   8776.540333  1506.957075
                328000   8870.040333  1372.411509
                329000   9003.903333  1207.460116
                330000   9025.380500  1200.040928
