 Environment Timesteps  Return Mean   Return Std
                191000  1207.212000   701.292193
                192000  1190.267000   678.877194
                193000  1150.532667   599.619424
                194000  1187.345333   613.482834
                195000  1190.371500   617.136512
                196000  1188.509333   615.816178
                197000  1158.549333   582.588268
                198000  1136.514167   580.604079
                199000  1171.665167   601.167991
                200000  1205.417000   628.076951
                201000  1247.555500   640.120119
                202000  1243.591500   644.425367
                203000  1276.652167   662.657600
                204000  1357.635167   708.685812
                205000  1345.745833   720.024991
                206000  1448.874500   806.497702
                207000  1519.790333   881.527000
                208000  1589.101500   827.027174
                209000  1620.974500   843.185889
                210000  1596.859667   848.632888
                211000  1651.731667   900.712451
                212000  1761.169000   999.065981
                213000  1784.824667  1018.065188
                214000  1872.505667  1082.030623
                215000  1881.386167  1079.551448
                216000  1896.614167  1078.095188
                217000  1992.050500  1157.266705
                218000  2045.106333  1206.393677
                219000  2173.341500  1282.484377
                220000  2233.155167  1338.639888
                221000  2361.809333  1368.915331
                222000  2436.991833  1397.581317
                223000  2363.399333  1315.117916
                224000  2423.823000  1340.429996
                225000  2482.452833  1319.882249
                226000  2449.437667  1334.878194
                227000  2589.503500  1277.716052
                228000  2593.407833  1319.800148
                229000  2619.042833  1294.611656
                230000  2656.836167  1308.204272
                231000  2715.168500  1336.829880
                232000  2757.203333  1333.336819
                233000  2882.220667  1352.822077
                234000  2827.025000  1307.800487
                235000  3008.634167  1334.298585
                236000  3055.612500  1362.900031
                237000  3149.044167  1332.425902
                238000  3175.091500  1382.749681
                239000  3082.236000  1360.604543
                240000  3055.543833  1371.028102
                241000  3064.941833  1398.374690
                242000  3132.276333  1427.500121
                243000  3289.845833  1529.211668
                244000  3281.014000  1529.894008
                245000  3260.123500  1543.124306
                246000  3327.137667  1537.027924
                247000  3321.507833  1562.676784
                248000  3369.608333  1543.802773
                249000  3393.095500  1564.745283
                250000  3352.701000  1570.320657
                251000  3337.631167  1557.653497
                252000  3335.640167  1556.198751
                253000  3344.168667  1548.834113
                254000  3405.255167  1586.175760
                255000  3358.064333  1636.187374
                256000  3455.578333  1688.990786
                257000  3334.037500  1671.696019
                258000  3471.297833  1607.807416
                259000  3563.335333  1649.847493
                260000  3736.067333  1551.823704
                261000  3757.513833  1515.506097
                262000  3690.699833  1555.147194
                263000  3635.335000  1479.933571
                264000  3593.048667  1467.774931
                265000  3667.531500  1444.735454
                266000  3711.735500  1403.837809
                267000  3688.305833  1424.774959
                268000  3605.666333  1452.169459
                269000  3637.290000  1435.333196
                270000  3674.644667  1425.163253
                271000  3768.797667  1376.124454
                272000  3790.219833  1376.728946
                273000  3807.706667  1388.509129
                274000  3779.778167  1357.445859
                275000  3758.719500  1371.384823
                276000  3729.986667  1382.911972
                277000  3882.899833  1360.533578
                278000  3847.251500  1376.033934
                279000  3828.466000  1333.047971
                280000  3641.504833  1368.268615
                281000  3498.725500  1382.042769
                282000  3514.618333  1310.010216
                283000  3556.597167  1365.350577
                284000  3578.853833  1383.134102
                285000  3531.326167  1374.383757
                286000  3499.095667  1372.169625
                287000  3556.963167  1313.269541
                288000  3596.347000  1307.054236
                289000  3593.021333  1315.989586
                290000  3617.000000  1284.027242
                291000  3578.869333  1306.866524
                292000  3573.881167  1271.521450
                293000  3563.261667  1280.637414
                294000  3590.333333  1325.992190
                295000  3677.672667  1260.041393
                296000  3652.602333  1249.570136
                297000  3566.241667  1323.304377
                298000  3590.166667  1339.528204
                299000  3694.472500  1274.245806
                300000  3802.570167  1342.811953
                301000  3910.936000  1378.630479
                302000  4019.944500  1375.588661
                303000  4054.072833  1340.473729
                304000  4145.715333  1269.622368
                305000  4084.747167  1216.853877
                306000  4171.533000  1163.104206
                307000  4058.086833  1244.272568
                308000  4103.546500  1226.137246
                309000  4167.133000  1163.578464
                310000  4238.747667  1115.148620
                311000  4294.283333  1080.174446
                312000  4295.291333  1117.455215
                313000  4286.328500  1118.051330
                314000  4379.977333  1046.522635
                315000  4319.852833  1109.680035
                316000  4447.733500  1040.409717
                317000  4488.301000  1044.355330
                318000  4537.652833   973.793339
                319000  4524.894000   976.811005
                320000  4537.999167   922.969066
                321000  4615.831333   837.305029
                322000  4622.728000   847.416872
                323000  4682.882000   795.894294
                324000  4640.467167   864.160893
                325000  4786.331500   865.926688
                326000  4702.624333   920.209405
                327000  4735.958167   925.210000
                328000  4764.844000   860.435582
                329000  4713.444500   932.050434
                330000  4720.304333   945.870527
                331000  4685.824333   985.458364
                332000  4765.488000   897.088460
                333000  4833.965833   853.498300
                334000  4825.339833   891.155144
                335000  4834.898833   898.208305
                336000  4822.987167   913.301590
                337000  4855.834000   894.472813
                338000  4745.894167   988.594295
                339000  4749.890500   991.344378
                340000  4734.882167   999.506397
                341000  4661.148500  1093.766717
                342000  4658.328000  1110.384341
                343000  4573.922167  1156.267401
                344000  4641.416667  1066.305045
                345000  4555.083833  1145.921200
                346000  4600.891000  1134.276441
                347000  4625.983167  1104.862265
                348000  4639.889500  1114.557502
                349000  4669.444167  1067.566564
                350000  4596.265000  1128.973203
                351000  4651.433167  1073.500032
