 Environment Timesteps  Return Mean  Return Std
                 94000  3115.014000  384.253328
                 95000  3107.904500  389.883664
                 96000  3041.618167  439.386543
                 97000  3037.376167  444.268214
                 98000  3022.653833  471.223174
                 99000  3027.698000  464.733804
                100000  3033.404167  466.772329
                101000  2994.762500  518.418856
                102000  2993.730500  517.861294
                103000  2984.270500  526.880675
                104000  2977.680500  530.300777
                105000  2982.500833  524.391199
                106000  3047.753833  478.151026
                107000  3052.011500  473.520639
                108000  3058.943000  467.485394
                109000  3061.840667  466.847764
                110000  2991.873667  530.863790
                111000  3024.674000  545.816568
                112000  3043.765667  518.164436
                113000  3031.052833  531.809390
                114000  2989.533333  595.938546
                115000  2996.409333  592.688264
                116000  3069.672000  542.940140
                117000  3117.992833  479.913212
                118000  3171.947167  400.655191
                119000  3172.316333  401.634723
                120000  3176.997000  398.982161
                121000  3199.936167  372.823491
                122000  3202.830667  374.648926
                123000  3215.434833  363.250530
                124000  3259.352833  313.548648
                125000  3261.608167  313.928832
                126000  3261.543000  314.784230
                127000  3259.623000  315.915061
                128000  3259.976833  313.667096
                129000  3265.064667  308.500744
                130000  3339.244833  240.852603
                131000  3396.427000  165.998483
                132000  3405.909000  154.340766
                133000  3419.671167  142.015479
                134000  3464.534833   77.006563
                135000  3464.153167   72.888434
                136000  3460.771500   75.678331
                137000  3398.332667  151.515768
                138000  3363.144667  195.424649
                139000  3317.987167  249.806948
                140000  3270.680333  305.038158
                141000  3254.109667  331.539360
                142000  3216.747000  383.249502
                143000  3178.479833  438.082692
                144000  3166.302000  451.185119
                145000  3165.106167  451.639507
                146000  3168.996167  450.421997
                147000  3172.387167  449.489529
                148000  3173.250500  450.335042
                149000  3171.421667  451.945808
                150000  3157.251000  463.997280
                151000  3127.913500  500.773111
                152000  3115.514500  510.915254
                153000  3058.233167  549.487601
                154000  3013.677500  615.243733
                155000  3001.770667  633.033468
                156000  3005.514000  628.340034
                157000  3067.323000  550.541124
                158000  3104.341833  506.255139
                159000  3149.406333  450.512390
                160000  3196.416167  397.187085
                161000  3202.637000  392.134444
                162000  3242.261833  338.057154
                163000  3269.819667  295.695813
                164000  3273.026833  295.618916
                165000  3269.530167  298.187301
                166000  3213.011500  379.563676
                167000  3211.626333  379.394735
                168000  3212.454167  379.016722
                169000  3214.528833  377.366631
                170000  3228.887167  365.017336
                171000  3254.711833  331.530049
                172000  3264.673833  322.971855
                173000  3322.659667  283.836114
                174000  3370.473500  219.667058
                175000  3383.865667  202.065620
                176000  3382.954500  203.386620
                177000  3381.834000  204.034642
                178000  3332.599833  270.933227
                179000  3332.686667  271.801642
                180000  3329.465667  271.034902
                181000  3360.760333  220.811858
                182000  3356.845000  218.699981
                183000  3367.014333  203.059424
                184000  3370.706833  190.887086
