 Environment Timesteps  Return Mean   Return Std
                 88000  1088.743667   621.603806
                 89000  1126.379167   660.745574
                 90000  1127.175667   664.149357
                 91000  1070.656167   615.838232
                 92000  1042.233167   585.190685
                 93000  1056.378833   590.785093
                 94000  1076.100000   618.530005
                 95000  1113.890000   650.018169
                 96000  1115.590500   657.064129
                 97000  1119.629167   663.913604
                 98000  1127.371000   673.030809
                 99000  1156.020833   720.238180
                100000  1178.855667   736.030225
                101000  1204.519167   768.214889
                102000  1244.080167   802.511922
                103000  1223.587167   778.817689
                104000  1214.754833   795.554620
                105000  1191.289167   782.283886
                106000  1179.313167   788.332431
                107000  1199.529333   828.074970
                108000  1194.009667   840.030268
                109000  1182.113000   836.913623
                110000  1201.206667   865.314049
                111000  1184.013833   869.389889
                112000  1154.270167   854.138636
                113000  1105.476167   804.118177
                114000  1047.262000   753.703816
                115000   955.750000   687.337645
                116000   937.687833   667.235803
                117000   905.293000   641.710006
                118000   875.147333   617.364132
                119000   840.038833   573.172559
                120000   837.116833   573.419151
                121000   803.503333   532.078105
                122000   760.600167   488.530077
                123000   779.327833   514.939944
                124000   739.699500   465.893027
                125000   710.646667   433.717327
                126000   672.166667   383.681701
                127000   648.136667   347.522942
                128000   619.542667   308.569037
                129000   602.370167   278.750338
                130000   565.267500   234.575145
                131000   556.436833   224.382705
                132000   559.456333   237.833755
                133000   574.280500   241.410627
                134000   630.297000   275.146854
                135000   646.438000   287.331933
                136000   650.891833   295.227906
                137000   721.619500   346.540241
                138000   742.609167   352.753645
                139000   743.271667   349.785752
                140000   768.100500   363.434211
                141000   780.828667   362.620826
                142000   809.776333   376.090494
                143000   815.538167   359.563247
                144000   833.351167   358.296809
                145000   881.882000   364.008414
                146000   914.556833   379.916196
                147000   932.209833   370.180314
                148000   991.845333   381.144590
                149000  1044.373500   397.312624
                150000  1100.048000   415.540460
                151000  1172.786833   458.468489
                152000  1252.468000   478.746416
                153000  1328.688667   499.805249
                154000  1378.699500   510.754661
                155000  1432.335333   510.885017
                156000  1528.894667   554.499551
                157000  1601.684500   541.698653
                158000  1716.995167   616.303299
                159000  1760.219333   614.116913
                160000  1786.436500   656.812983
                161000  1806.649667   676.813351
                162000  1844.076500   668.594290
                163000  1910.038500   664.690678
                164000  1991.263000   726.086068
                165000  1986.272000   726.118822
                166000  2078.686833   794.552384
                167000  2176.704000   843.298456
                168000  2208.395167   878.791832
                169000  2232.404167   891.861787
                170000  2308.049167   954.109646
                171000  2337.683833   938.154951
